"LEVEL"|"ENV"|"COID"|"PART NUMBER"|"PART VERSION"|"MATURITY"|"DESCRIPTION"|"TYPE"|"LINK"|"SOURCE"|"CHILD ENV"|"CHILD COID"|"CHILD PART NUMBER"|"CHILD PART VERSION"|"CHILD MATURITY"|"CHILD DESCRIPTION"|"CHILD TYPE"
"6"|"DESIGN"|"3D3DC0EF912F3DDF"|"AKD0002600790"|"'--A"|"ACHIEVED"|"BRAID OPEN COVER"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"AB00000000005828"|"DTR0000606817"|"'--A"|"RELEASED"|"SCREW H M8X25 ZNNI"|"MASTER"
"6"|"DESIGN"|"3D3DC0EF912F3DDF"|"AKD0002600790"|"'--A"|"ACHIEVED"|"BRAID OPEN COVER"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003BCA8CF254AD"|"DTR0000521218"|"'--C"|"RELEASED"|"NUT H LOCK 2 SLOTS M8 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"3D3DC0EF912F3DDF"|"AKD0002600790"|"'--A"|"ACHIEVED"|"BRAID OPEN COVER"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"3D3DC0EF912F3DDF"|"AKD0002600790"|"'--A"|"ACHIEVED"|"BRAID OPEN COVER"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"6"|"DESIGN"|"3D3DC0EF912F3DDF"|"AKD0002600790"|"'--A"|"ACHIEVED"|"BRAID OPEN COVER"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"3D3DB632B68F018B"|"AKD0002392079"|"'--A"|"RELEASED"|"END BRAID TMS50 - 25X25X4 - 8.5"|"MASTER"
"6"|"DESIGN"|"3D3DC0EF912F3DDF"|"AKD0002600790"|"'--A"|"ACHIEVED"|"BRAID OPEN COVER"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"3D3DB632B68F018B"|"AKD0002392079"|"'--A"|"RELEASED"|"END BRAID TMS50 - 25X25X4 - 8.5"|"MASTER"
"6"|"DESIGN"|"3D3DC0EF912F3DDF"|"AKD0002600790"|"'--A"|"ACHIEVED"|"BRAID OPEN COVER"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"3D3DB632B68F018B"|"AKD0002392079"|"'--A"|"RELEASED"|"END BRAID TMS50 - 25X25X4 - 8.5"|"MASTER"
"4"|"DEFINITN"|"3D3DC1FDE1EB76E2"|"AK00002596415"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"
"4"|"DEFINITN"|"3D3DC1FDE1EB76E2"|"AK00002596415"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC1FDE2567D1A"|"AKD0002596417"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"HARNESS"
"4"|"DEFINITN"|"3D3DC1FDE1EB76E2"|"AK00002596415"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC1FDE24D0ACE"|"AKD0002596418"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DRAWING"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"3D3DC1FDE2567D1A"|"AKD0002596417"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"HARNESS"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E3"|"DTR0025211213"|"'--D"|"RELEASED"|"TERMINAL TUB CU/SN TN 50MM2 M8"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E3"|"DTR0025211213"|"'--D"|"RELEASED"|"TERMINAL TUB CU/SN TN 50MM2 M8"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E3"|"DTR0025211213"|"'--D"|"RELEASED"|"TERMINAL TUB CU/SN TN 50MM2 M8"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E3"|"DTR0025211213"|"'--D"|"RELEASED"|"TERMINAL TUB CU/SN TN 50MM2 M8"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002E489C524149"|"DTR00252112MJ"|"'--B"|"RELEASED"|"TERMBARETUB CU 50 D8W21 AL PR 30_"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003B7F662D4D80"|"DTR00252112MJ"|"'--C"|"RELEASED"|"TERMBARETUB CU 50 D8W21 AL PR 30Â_"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"10002E44A1222C54"|"DTR00252112MK"|"'--A"|"RELEASED"|"TERMBARETUB CU 50 D10W21 AL PR300"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E3"|"DTR0025211213"|"'--D"|"RELEASED"|"TERMINAL TUB CU/SN TN 50MM2 M8"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E1"|"DTR0025211205"|"'--E"|"RELEASED"|"TERMINAL TUB CU/SN TN M8 25 MM2"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E1"|"DTR0025211205"|"'--E"|"RELEASED"|"TERMINAL TUB CU/SN TN M8 25 MM2"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11C53E1"|"DTR0025211205"|"'--E"|"RELEASED"|"TERMINAL TUB CU/SN TN M8 25 MM2"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002C106D9D1C2B"|"DTR0025211204"|"'--C"|"RELEASED"|"TERMINAL CU 25MM2M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002C106D9D1C2B"|"DTR0025211204"|"'--C"|"RELEASED"|"TERMINAL CU 25MM2M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002C106D9D1C2B"|"DTR0025211204"|"'--C"|"RELEASED"|"TERMINAL CU 25MM2M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002C106D9D1C2B"|"DTR0025211204"|"'--C"|"RELEASED"|"TERMINAL CU 25MM2M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002C106D9D1C2B"|"DTR0025211204"|"'--C"|"RELEASED"|"TERMINAL CU 25MM2M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11F7B25"|"DTR0025241977"|"'--D"|"RELEASED"|"TERMINAL INSULATED 6MM2 M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11F7B25"|"DTR0025241977"|"'--D"|"RELEASED"|"TERMINAL INSULATED 6MM2 M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002EA0B11F7B25"|"DTR0025241977"|"'--D"|"RELEASED"|"TERMINAL INSULATED 6MM2 M6"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003A8791686830"|"DTR0000260154"|"'--C"|"RELEASED"|"PLUG SMS IP 6 POINTS"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003A8760FC5D6B"|"DTR0000260155"|"'--C"|"RELEASED"|"RECEPTACLE SMS IP 6 POINTS"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002BEBE00A16BF"|"DTR0000340193"|"'--A"|"RELEASED"|"FICTIVE LUG"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002BEBE00A16BF"|"DTR0000340193"|"'--A"|"RELEASED"|"FICTIVE LUG"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002BEBE00A16BF"|"DTR0000340193"|"'--A"|"RELEASED"|"FICTIVE LUG"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002BEBE00A16BF"|"DTR0000340193"|"'--A"|"RELEASED"|"FICTIVE LUG"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002BEBE00A16BF"|"DTR0000340193"|"'--A"|"RELEASED"|"FICTIVE LUG"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00002BEBE00A16BF"|"DTR0000340193"|"'--A"|"RELEASED"|"FICTIVE LUG"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0D0033054939090A"|"AKD0002334027"|"'--A"|"ACHIEVED"|"EHI PASSING POINT - 30X30"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
"5"|"DESIGN"|"3D3DC1FDE2705039"|"AKD0002596416"|"'--B"|"RELEASED"|"HARNESS CLASS A - SINGLE 400VAC FAN"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"0000319451BC4A0F"|"DTR0000340190"|"'--B"|"RELEASED"|"FICTIVE FEED THROUGH"|"MASTER"
